n_qubits,max_bond,amplitude_mag,error_vs_uncapped
5,2,0.01272279714122727,0.9868682770202671
5,4,0.9995910741614944,0.0
5,6,0.9995910741614944,0.0
5,8,0.9995910741614944,0.0
5,10,0.9995910741614944,0.0
5,12,0.9995910741614944,0.0
5,16,0.9995910741614944,0.0
5,20,0.9995910741614944,0.0
5,24,0.9995910741614944,0.0
5,28,0.9995910741614944,0.0
5,32,0.9995910741614944,0.0
5,48,0.9995910741614944,0.0
5,64,0.9995910741614944,0.0
5,uncapped,0.9995910741614944,0.0
